img_id,version,version_name,ambiguous,assigned_category,r_id,directory,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawOpen,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthPucker,noseSneerLeft,noseSneerRight,cheekSquintLeft,cheekSquintRight,human_pooled_reference_angry,human_pooled_reference_disgust,human_pooled_reference_fear,human_pooled_reference_happy,human_pooled_reference_sad,human_pooled_reference_surprise,human_pooled_reference_neutral,fer_angry,fer_disgust,fer_fear,fer_happy,fer_sad,fer_surprise,fer_neutral,deepface_angry,deepface_disgust,deepface_fear,deepface_happy,deepface_sad,deepface_surprise,deepface_neutral,deepface_human_similarity,fer_human_similarity
15_angry,o,Original,True,angry,mediapipe,Modified_images,0.0329,0.0169,0.0024,0.2327,0.1549,0.4706,0.3092,0.0045,0.0041,0.0206,0.0,0.0,0.0006,0.0006,0.8107,0.0,0.0,0.0,0.0,0.7191011235955056,0.11235955056179775,0.0,0.0,0.033707865168539325,0.02247191011235955,0.11235955056179775,0.22,0.0,0.09,0.0,0.29,0.0,0.4,0.0012519640547381963,3.6798482098414566e-12,0.0007446123290864573,5.585872891209833e-06,0.007371166489556697,6.62255011446592e-07,0.9906260089950362,0.15390706448388636,0.5265340714229595
16_disgust,b,Blur,False,disgust,mediapipe,Modified_images,0.3666,0.3296,0.0011,0.0058,0.0125,0.3795,0.5013,0.002,0.0024,0.0789,0.1084,0.1164,0.0,0.0,0.0494,0.0,0.0,0.0,0.0,0.07407407407407407,0.8395061728395061,0.04938271604938271,0.0,0.0,0.037037037037037035,0.0,0.54,0.09,0.09,0.06,0.16,0.0,0.06,0.05963638292058893,0.0027331922836275817,0.16466929680402628,2.4478316010429713e-05,0.7262133651817985,3.936393271917747e-05,0.046683920561229164,0.02347094741009508,0.2433263522051746
16_disgust,g,Greyscale,False,disgust,mediapipe,Modified_images,0.3964,0.2706,0.0008,0.0067,0.0157,0.5521,0.554,0.0042,0.0035,0.1379,0.341,0.2764,0.0,0.0,0.0986,0.0,0.0,0.0,0.0,0.07407407407407407,0.8395061728395061,0.04938271604938271,0.0,0.0,0.037037037037037035,0.0,0.8787878787878788,0.08080808080808081,0.010101010101010102,0.010101010101010102,0.020202020202020204,0.0,0.0,0.2556443655487455,0.40075331188558877,0.094113720259204,3.202059994695025e-05,0.23351125235653508,0.0005772440668027811,0.015368085283176767,0.7917685684478345,0.17885896984325597
16_disgust,l,Low resolution,False,disgust,mediapipe,Modified_images,0.1296,0.1107,0.0053,0.0199,0.0328,0.4516,0.4396,0.005,0.0086,0.0573,0.2855,0.214,0.0007,0.0007,0.0052,0.0,0.0,0.0,0.0,0.07407407407407407,0.8395061728395061,0.04938271604938271,0.0,0.0,0.037037037037037035,0.0,0.79,0.07,0.0,0.12,0.01,0.0,0.01,0.24536770439376296,0.05101087659707482,0.2283172147097228,0.001236887874332676,0.3616966286109724,0.019602302347762144,0.0927683854663722,0.1711573473735158,0.17300585055869816
16_disgust,o,Original,False,disgust,mediapipe,Modified_images,0.3901,0.3144,0.0007,0.0062,0.0114,0.5178,0.6067,0.0041,0.0036,0.1753,0.432,0.3806,0.0,0.0,0.1104,0.0,0.0,0.0,0.0,0.07407407407407407,0.8395061728395061,0.04938271604938271,0.0,0.0,0.037037037037037035,0.0,0.8787878787878788,0.08080808080808081,0.010101010101010102,0.010101010101010102,0.020202020202020204,0.0,0.0,0.25673591780892346,0.4099771330966754,0.09267347194216115,2.9028814983540795e-05,0.22518497433806853,0.0005544633537698224,0.014845010645418169,0.8033792234796083,0.17885896984325597
17_fear,b,Blur,True,fear,mediapipe,Modified_images,0.063,0.0277,0.0027,0.0707,0.1107,0.1583,0.0444,0.0208,0.0481,0.2543,0.0,0.0,0.0,0.0,0.4672,0.0,0.0,0.0,0.0,0.02040816326530612,0.05102040816326531,0.42857142857142855,0.0,0.08163265306122448,0.2755102040816326,0.14285714285714285,0.34,0.0,0.34,0.04,0.1,0.08,0.1,0.26950445461648975,4.890222215397741e-07,0.019968041920775358,0.042517184722804725,0.0020027544585045345,0.6519685312722522,0.014038543986951894,0.5145684237408867,0.7194673012303892
17_fear,g,Greyscale,True,fear,mediapipe,Modified_images,0.0271,0.0105,0.0102,0.1325,0.1654,0.1683,0.0389,0.0341,0.0653,0.2853,0.0,0.0,0.0,0.0,0.1219,0.0,0.0,0.0,0.0,0.02040816326530612,0.05102040816326531,0.42857142857142855,0.0,0.08163265306122448,0.2755102040816326,0.14285714285714285,0.37,0.0,0.2,0.01,0.08,0.19,0.15,0.06133734680076609,9.429871798669503e-08,0.011708960625418171,0.0040592964827490365,0.00019571723126684268,0.9200330185687476,0.0026655659923341575,0.5241502588600112,0.6555684852074776
17_fear,l,Low resolution,True,fear,mediapipe,Modified_images,0.0367,0.0244,0.0171,0.0636,0.0717,0.4624,0.211,0.0084,0.0203,0.2765,0.0006,0.0003,0.0002,0.0002,0.0052,0.0,0.0,0.0,0.0,0.02040816326530612,0.05102040816326531,0.42857142857142855,0.0,0.08163265306122448,0.2755102040816326,0.14285714285714285,0.36633663366336633,0.009900990099009901,0.15841584158415842,0.039603960396039604,0.16831683168316833,0.07920792079207921,0.1782178217821782,0.8266527299780366,2.76226631542297e-07,0.034674348691773,0.021153227454244184,0.0022843285885382853,0.09790306120321758,0.017332027857558916,0.13677935255101428,0.5334704378153485
17_fear,o,Original,True,fear,mediapipe,Modified_images,0.0574,0.0295,0.006,0.0618,0.091,0.1382,0.0586,0.0308,0.066,0.1956,0.0,0.0,0.0,0.0,0.3078,0.0,0.0,0.0,0.0,0.02040816326530612,0.05102040816326531,0.42857142857142855,0.0,0.08163265306122448,0.2755102040816326,0.14285714285714285,0.37,0.0,0.2,0.01,0.08,0.19,0.15,0.06942454026532316,1.1607794980113487e-07,0.011351209209216772,0.004190393751364767,0.00019734747314981,0.9123597801692669,0.002476613053728818,0.523883488836894,0.6555684852074776
18_happy,b,Blur,True,happy,mediapipe,Modified_images,0.0507,0.085,0.0094,0.0545,0.0185,0.3074,0.1821,0.0091,0.0027,0.0007,0.1269,0.305,0.0042,0.0037,0.0008,0.0,0.0,0.0,0.0,0.02531645569620253,0.012658227848101266,0.0,0.4936708860759494,0.05063291139240506,0.0,0.4177215189873418,0.0,0.0,0.0,0.6262626262626263,0.0,0.0,0.37373737373737376,0.00015320590696696023,1.3700570556256525e-08,0.00041259970815407166,0.04632573163973206,0.015252620150951633,5.493658714679699e-05,0.9378008923064779,0.6812722828091854,0.9826022835213766
18_happy,g,Greyscale,True,happy,mediapipe,Modified_images,0.0319,0.0883,0.0069,0.0416,0.0096,0.5504,0.3533,0.0075,0.0018,0.001,0.4364,0.6198,0.0022,0.0014,0.001,0.0,0.0,0.0,0.0,0.02531645569620253,0.012658227848101266,0.0,0.4936708860759494,0.05063291139240506,0.0,0.4177215189873418,0.010101010101010102,0.0,0.0,0.5252525252525253,0.0,0.0,0.4646464646464647,0.0001220943446233458,3.265959964592043e-09,0.00213212553107489,0.14056079700134314,0.005821590878835215,0.0012269237009414685,0.850136465277222,0.7592826910608139,0.9962185434886628
18_happy,l,Low resolution,True,happy,mediapipe,Modified_images,0.026,0.0676,0.0078,0.0964,0.0214,0.3405,0.2112,0.009,0.004,0.0008,0.0432,0.0693,0.0322,0.0492,0.0003,0.0,0.0,0.0,0.0,0.02531645569620253,0.012658227848101266,0.0,0.4936708860759494,0.05063291139240506,0.0,0.4177215189873418,0.01,0.0,0.0,0.5,0.0,0.01,0.48,4.984177013457349e-05,3.3277597334426653e-09,0.0012664467049391984,0.05493803876485567,0.006641926463502885,0.00015737953592291192,0.936946363432885,0.6872980438132925,0.9943973289207048
18_happy,o,Original,True,happy,mediapipe,Modified_images,0.031,0.1071,0.0056,0.0474,0.0087,0.5137,0.3309,0.0063,0.0014,0.0009,0.2961,0.5301,0.0029,0.0019,0.0009,0.0,0.0,0.0,0.0,0.02531645569620253,0.012658227848101266,0.0,0.4936708860759494,0.05063291139240506,0.0,0.4177215189873418,0.010101010101010102,0.0,0.0,0.5252525252525253,0.0,0.0,0.4646464646464647,0.0001384969033552773,3.958069758792969e-09,0.0022527279154441636,0.13593655436353616,0.006359793995445168,0.0012842819193459444,0.8540281409448035,0.7554354289836213,0.9962185434886628
19_neutral,b,Blur,True,neutral,mediapipe,Modified_images,0.075,0.0821,0.0042,0.0606,0.024,0.1951,0.1021,0.0423,0.0224,0.008,0.0,0.0,0.0016,0.0017,0.6748,0.0,0.0,0.0,0.0,0.30952380952380953,0.047619047619047616,0.05952380952380952,0.011904761904761904,0.11904761904761904,0.0,0.4523809523809524,0.20202020202020202,0.0,0.0909090909090909,0.0202020202020202,0.303030303030303,0.0,0.3838383838383838,0.21036453930805613,0.00010260049208993742,0.32755396370656664,0.00043695898130780947,0.25532758704085085,0.001018994273675093,0.20519535619745363,0.7215217322754476,0.9135602011308348
